Class_70,Class_60,Class_50,Class_40,Class_30,Class_20,Class_sum,Class_100,Class_111,Class_122,Class_112,Class_123,Class_200,Class_121,Class_115,Class_126,Class_116,Class_113,Class_124,Class_114,Class_125,Class_0,Class_90,Class_80,name,system:index,id
0.0,0.4857492829257013,4.445287374332848E-4,0.006920053620532497,0.06747562855073598,0.41855712803383094,167458.24000000002,0.0,0.0,0.0,0.0,0.0,0.01728836992434651,0.0,0.0,0.001647515225288406,0.001917492982130948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somaliland,0000000000000000001b,-99
0.0,0.0011160330578512399,0.043631074380165294,0.45968132231404973,0.18196628099173556,0.09881388429752068,3781.249999999999,0.0,0.051506776859504146,0.0,0.0,0.0,0.12969520661157027,0.018078677685950416,0.0,0.009116033057851242,0.0019385123966942153,0.0,0.0,0.0,0.0,0.0,0.0,0.00445619834710744,Northern Cyprus,00000000000000000057,-99
0.007387556177989014,0.5534752305421595,0.0014423583125640317,0.06129486259576296,0.3562824482329132,0.004950215305138102,652292.8400000001,0.0,0.0014085851379267015,0.0,0.0,0.0,0.0,1.5039257521207805E-5,0.0,0.011704298333245539,0.0010581903673816194,0.0,0.0,1.2417735567969747E-6,0.0,0.0,8.661753822102354E-5,8.933564256201247E-4,Afghanistan,00000000000000000031,AFG
0.0,0.013829542460599933,0.0010976662402127771,0.0403314856466997,0.18545929928839275,0.1314537989978383,1245050.59,0.0,0.0,4.0183106133864004E-5,0.026021537004371844,0.0,0.012953513800591829,0.0,0.0,0.12371724589922085,0.005426759405816594,0.0,0.15596120475714964,0.2910201745296149,0.0,0.0,0.012275541349689252,4.120475136676976E-4,Angola,00000000000000000032,AGO
0.0,4.223015637281348E-4,0.017251726081869926,0.15728746343589134,0.13743188114130533,0.15257681409503876,29694.42,0.0,0.03588856088113525,0.0,0.0,0.0,0.046084752623556886,1.771376575127583E-4,0.01835530042344656,0.20489876549196787,0.05250211992690883,0.0,0.0020451653879752494,0.15275529880698124,1.512068597399781E-4,0.0,0.0020791785123265584,0.020092327110615395,Albania,00000000000000000033,ALB
0.0,0.9265190916687992,0.018648463989827908,0.0031656593867954706,1.4731842972298635E-4,9.852466652805322E-4,80030.72,0.0,0.0,0.0,0.0,0.0,0.045414810712686327,0.0,0.0,0.003633104887723114,2.2866219371761243E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0014634380397927195,United Arab Emirates,00000000000000000034,ARE
0.001489257014590348,0.18389131133557804,0.0029787618406285077,0.15244762648709317,0.211001919640853,0.26884276363636367,2784374.9999999995,0.0,0.0,7.37045117845118E-4,0.020310744781144786,0.0,0.006128524354657689,0.0,2.2116273849607185E-5,0.03206462491582492,0.03001227205387206,0.0,4.013216610549945E-4,0.04965660875420876,0.0,6.392817059483727E-7,0.028645943883277222,0.011368518967452303,Argentina,00000000000000000035,ARG
0.0,0.0023981995871842784,0.027007239637012643,0.13956935052747124,0.6491785581614897,8.668990500769491E-4,28642.32,0.0,9.583720871772956E-4,0.0,0.0,0.0,0.0,1.6269631789603636E-4,2.3706180225624183E-4,0.020650212692267945,0.017598085629935006,0.0,0.001641975929324161,0.09316144781567974,0.0,0.0,5.3068326867376665E-5,0.04651683243536138,Armenia,00000000000000000036,ARM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,French Southern and Antarctic Lands,00000000000000000037,ATF
0.0,0.0115388794421643,0.001506427099031353,0.04808451246923309,0.5180437047497796,0.16276824054894123,7687361.709999999,0.0,0.0,6.719860720590447E-4,0.04447162406255502,0.0,0.008478611057837164,0.0,0.0,0.031261034548093355,9.260029992786695E-4,0.0,0.11151824414412784,0.057621657040514106,5.389365241667548E-6,3.1143324463133664E-5,0.0012131821490678888,0.0018593609276127065,Australia,00000000000000000038,AUS
