Class_70,Class_60,Class_50,Class_40,Class_30,Class_20,Class_sum,Class_100,Class_111,Class_122,Class_112,Class_123,Class_200,Class_121,Class_115,Class_126,Class_116,Class_113,Class_124,Class_114,Class_125,Class_0,Class_90,Class_80,name,system:index,id
0.0,0.0,0.0111898913867,0.3039835589386476,0.02195933702397917,0.22765517602137805,116994.87999999999,0.0,0.0,0.0,1.624002691399829E-4,0.0,0.01224959587975132,0.0,0.0,0.3168587377498913,0.006475069678262843,0.0,0.07051547896796853,0.023296575029608135,0.0,0.0,0.0034572453085126463,0.0021969337461605156,Benin,0000000000000000003d,BEN
0.0,0.009417572920290428,0.00437421590491679,0.38585140464770473,0.21458950017335146,0.29786787259594494,271586.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08009957473657792,6.833906900390209E-5,0.0,0.0030419722655314523,3.192715880026051E-4,0.0,0.0,0.002730064801343923,0.001640211297331801,Burkina Faso,0000000000000000003e,BFA
0.0,0.00907006050195812,0.03604646677176958,0.6386671417430019,0.004451747355880222,0.0022440777937000455,133760.96,0.0,0.007139826149573089,0.005844380901572477,0.18807199051202983,0.0,0.0075754540039186325,0.0,0.0,0.05169116609210939,0.00446071858335945,0.0,0.0,2.4102697827527557E-4,0.0,0.0,0.006111200158850535,0.03838474245400153,Bangladesh,0000000000000000003f,BGD
0.0,3.348156866865578E-5,0.02625544767352549,0.473585537559288,0.0295115982785211,0.012680350193616925,110209.89,0.0,0.05380188656390093,0.0,0.0,0.0,0.005602219546721261,1.5488628107695234E-4,0.026829443346690574,0.07384990584783271,0.008294899849732178,0.0,0.0026874176174207236,0.27829244725677527,9.27321495375778E-5,0.0,0.0010885592935443453,0.007239186973147328,Bulgaria,00000000000000000040,BGR
0.0,0.0,0.0014867727278269057,1.7132857933957002E-4,0.08402030532421208,0.040557388978118065,15584.09,0.0,5.7751206518956196E-5,0.0,0.0,0.0,0.5308157229584789,0.0,0.0,0.012716815675474153,0.07094479048824795,0.0,0.0,0.0,0.0,0.0,0.16935348807662173,0.0898756359851618,The Bahamas,00000000000000000041,BHS
0.0,0.0,0.013817149933987645,0.1836522514341534,0.07193824990012199,0.02436944471776706,50611.740000000005,0.0,0.0652577840635394,0.0,0.0,0.0,0.0,8.535569020152241E-5,0.07540661514502366,0.11035581863022294,0.014511257664723639,0.0,0.007379513132723751,0.4283273011360605,3.9753622380894234E-4,0.0,5.684451868281943E-4,0.0039332771408372835,Bosnia and Herzegovina,00000000000000000042,BIH
0.0,0.0,0.0173237089442303,0.42921938878556387,0.022223120932471977,0.0,208941.39999999997,0.0,0.17355531263789753,0.0,0.0,0.0,0.0,7.059395600871824E-5,0.1468026441863604,0.050265959737993526,0.003194053452307681,0.0,0.0011371609456048443,0.11363793867562869,0.011092344552108871,0.0,0.023117917272498418,0.00835985592132531,Belarus,00000000000000000043,BLR
0.0,0.0,0.0022395568245016676,0.13981375887181133,0.009218609233851103,0.017324471274973306,22044.54,0.0,0.0,0.005606376907842032,0.5926342758796509,0.0,0.0199777359836041,0.0,0.0,0.08927743559176103,0.0028501388552448813,0.0,0.0,0.0,0.0,0.0,0.10894080801867492,0.012116832558084678,Belize,00000000000000000044,BLZ
0.0,0.0,0.0,0.0,0.0,0.0,16.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda,00000000000000000045,BMU
5.107533309844595E-4,0.08841493365813952,0.0010314679507053507,0.0208172412676196,0.24967104018845537,0.046433132960305636,1085200.9500000002,0.0,0.0,2.9341109588965986E-4,0.4383805321954426,0.0,0.0,0.0,0.0,0.037567576769998216,0.06126891982540191,0.0,0.001177017030808902,0.026786181858760808,0.0,1.2366373250963333E-5,0.019101669603219566,0.008533755891017234,Bolivia,00000000000000000046,BOL
0.0,2.5206320131732237E-4,0.0036436079476705897,0.07059247383715528,0.20859818195956167,0.1043335887814952,8508223.289999997,0.0,0.0,0.0023010644329246334,0.4463611779516427,0.0,0.00671336988383153,0.0,0.0,0.07330389303875454,0.06221215898531033,0.0,9.482590812446817E-6,3.0963808896463513E-4,0.0,3.180452496093342E-6,0.010376055845144613,0.010990063002918679,Brazil,00000000000000000047,BRA
0.0,0.0,0.02397999719586858,0.001757255690050007,0.005873720615039492,0.0,10698.5,0.0,0.0,0.001512361546011123,0.6882731224003364,0.0,0.2489068561013226,0.0,0.0,0.016317240734682433,0.004493153245782119,0.0,0.0,0.0,0.0,0.0,9.178856849090994E-4,0.007968406785998037,Brunei,00000000000000000048,BRN
0.029779233997944007,0.04618024940168788,2.0366991861329737E-4,0.005482580888955707,0.12491543381184762,0.0023688690783352094,39377.439999999995,0.0,0.4060060786074463,1.8005233453469806E-4,0.3303731781446433,0.0,0.0,0.0011204385048901098,0.0,0.04864511253143933,0.0034113441605142444,0.0,2.260177401070258E-5,4.94953455582689E-4,0.0,0.0,2.234782149372839E-5,7.938555680613063E-4,Bhutan,00000000000000000049,BTN
0.0,0.009545888322761735,0.002232011435840239,0.009848820572118748,0.06101880959063464,0.8044507202754424,591914.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031199487534120846,2.324322060483969E-4,0.0,0.06095523622304051,0.0025333894067442473,0.0,0.0,0.017637833624391683,3.453708088564746E-4,Botswana,0000000000000000004a,BWA
0.0,0.0,5.419942545360559E-4,0.005926461046239478,0.01705362576675712,0.07225298181267788,621833.1599999999,0.0,0.0,9.246853287785427E-5,0.144362677603105,0.0,0.0,0.0,0.0,0.12911128766436322,0.0036500948260784296,0.0,0.1913032910628311,0.43424308539608925,0.0,0.0,5.73401392746569E-4,8.886306416981688E-4,Central African Republic,0000000000000000004b,CAF
0.013800516072312119,0.017207365767166274,0.001192143650871964,0.04193099021529501,0.19002795785060256,0.07047435249953736,9903747.75,0.10425026929830679,0.26755962054869586,0.0,0.0,0.0,0.026629098060378203,0.01426394063802766,0.038168167197109804,0.0810238063666353,0.007062653630288595,0.0,4.197623066480061E-4,0.019231899358502946,1.1538965135698251E-4,0.0074585673892996725,0.007820462713218842,0.09136303678574607,Canada,0000000000000000004c,CAN
0.03289866519796787,0.03561695636721426,0.0549479894802933,0.12190726969082603,0.33038532335016657,0.001355138861124581,46172.39000000001,0.0,0.14788426590003245,0.0,0.0,0.0,0.0,0.0010696868843046677,0.09130997983860051,0.08072096766054344,0.006573842073152374,0.0,8.418450940053134E-4,0.04626249583354901,0.015432599438755495,0.0,1.8907403320469224E-4,0.0326039002962593,Switzerland,0000000000000000004d,CHE
0.035178946778720695,0.3875408255701813,0.002680469672467758,0.05559782663440648,0.12379038852307962,0.06217857782919207,815043.73,0.0,0.0,3.0085502283417356E-4,0.12804849133677773,0.0,0.0957136618914914,0.0,0.0032091652309257077,0.014538029757004571,0.017221983905084455,0.0,4.3493371821902123E-4,0.04057446095561032,0.0,0.0,9.6194838527253E-4,0.03202943478873213,Chile,0000000000000000004e,CHL
0.00611537740658364,0.2637283558906297,0.021060395184796802,0.18669136992230262,0.24298090994446978,0.0044601188683595855,9409545.180000002,0.0,0.03088915823665772,0.014910609101299831,0.11092687691415068,6.7888509782361225E-6,0.004102398071486808,1.5201478632998071E-4,1.1391623925440357E-4,0.037161701581839894,0.006285106120293902,0.012537742020810401,8.388822040811965E-4,0.04244920050429046,0.0,1.5728709216952818E-7,0.0030596186584227647,0.011529302205869209,China,0000000000000000004f,CHN
0.0,2.971279130814748E-6,0.005615808514764287,0.026821009053669426,0.01190400536916203,0.025217670451672024,329824.27999999997,0.0,0.0,0.018269698034359388,0.1543603460606357,0.0,0.013304751245117551,0.0,0.0,0.5686031361911864,0.025784426786287538,0.0,0.11658886968539733,0.027701356613285114,0.0,0.0,0.0030220637486118368,0.0028038869667205823,Ivory Coast,00000000000000000050,CIV
0.0,4.051635080242687E-5,0.003992522484782417,0.056080538597646334,0.05622140080601252,0.073584101809747,460307.98999999993,0.0,0.0,3.326251191077523E-4,0.5076461305831342,0.0,0.014187935343029784,0.0,0.0,0.09650679754657313,0.011394001655283021,0.0,0.10550963931779678,0.06378535814683557,0.0,4.301467806370253E-6,0.008148174877433694,0.00256595589400914,Cameroon,00000000000000000051,CMR
0.0,7.566478420889897E-6,0.0012810116830989085,0.013171728217500978,0.14888955128811718,0.021525576620962408,2323405.8200000003,0.0,0.0,1.6656151786690452E-4,0.5654140136396834,0.0,3.4061634570580526E-4,0.0,0.0,0.0777057363142871,0.016093581103278805,0.0,0.018845562674883888,0.11845893973012428,0.0,0.0,0.004072710810374056,0.014026843575695268,Democratic Republic of the Congo,00000000000000000052,COD
0.0,0.0,0.0010703674209797728,0.004420428735189123,0.2601749453238823,4.79261524496788E-4,339668.4099999999,0.0,0.0,6.432744216631746E-5,0.679403480588613,0.0,0.0060114804317540176,0.0,0.0,0.022109592116617505,0.020087266873007124,0.0,7.380727574872213E-5,4.6092010734822246E-4,0.0,0.0,0.004097643345755939,0.0015464788144414138,Republic of the Congo,00000000000000000053,COG
7.276101061354038E-5,6.674461873247803E-4,0.002369381875029974,0.0165300063074012,0.2546020883425801,0.009235057357484701,1151853.1599999997,0.0,0.0,0.022248608494506373,0.5952844197605884,0.0,0.008412070510793235,0.0,0.0,0.045951638488364276,0.024311076248642673,0.0,3.799703080208593E-4,2.625681905495663E-4,0.0,7.30162514812218E-4,0.012723245035851621,0.006219499367436733,Colombia,00000000000000000054,COL
0.0,0.0,0.011451729611888117,0.33567762832177356,0.005448781362306807,0.001574629076948943,53828.54999999999,0.0,0.0,0.019187587256205122,0.4522345483948575,0.0,0.0508915807689414,0.0,0.0,0.1084532278874315,0.0023929680439097843,0.0,1.8205952045893865E-5,1.2707011427950411E-4,0.0,9.820067603530098E-4,0.007158840429474695,0.004401196019584404,Costa Rica,00000000000000000055,CRI
0.0,0.0,0.01114481936351209,0.11233448978687542,0.1518755205281458,0.043486315251388706,114871.31,0.0,8.008962377115748E-6,0.004739564648474889,0.2000861659887051,0.0,0.09197196410487528,0.0,3.8042571291299805E-4,0.2770690087890527,0.018996910542763028,0.0,1.6192032631994885E-5,2.162419841821252E-4,0.0,0.0,0.07467356296363296,0.013000809340469785,Cuba,00000000000000000056,CUB
0.0,0.0048534633594071635,0.05570386475916015,0.1822042893165912,0.2003509031494442,0.18616039265129683,6218.24,0.0,0.15777937165500205,0.0,0.0,0.0,0.10640470615479622,0.08058389512144916,0.0,0.02427535765747221,5.2587227254014E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0011578839028406752,Cyprus,00000000000000000058,CYP
0.0,0.0,0.051303058148186344,0.5379371593413642,0.007222067746660185,7.339299510655897E-5,81206.66000000003,0.0,0.21292797905984548,0.0,0.0,0.0,0.0,2.923405543338439E-4,0.08546675851463412,0.03317006265249672,3.7004354076377465E-4,0.0,8.495608611411917E-4,0.057447628064003595,0.006751539836757229,0.0,4.2065515316108286E-4,0.005767753531545317,Czech Republic,00000000000000000059,CZE
1.902572933314763E-6,2.9657754548730125E-5,0.08007610515565369,0.510561098415789,0.026424695575740113,3.101473671440315E-4,357410.74,0.0,0.15339306815458317,0.0,0.0,0.0,0.013312246856375944,2.1591404891750036E-4,0.08125592420641865,0.03286731115019095,3.855508091334917E-4,0.0,3.209472664419653E-4,0.07356849433231917,0.015069748603525458,0.0,0.00173855995485754,0.01046862777542723,Germany,0000000000000000005a,DEU
0.0,0.914549184917116,1.3345905298004467E-4,2.664610544087878E-4,0.03084320983648067,0.024557836902982123,21879.37,0.0,0.0,0.0,0.0,0.0,0.019291231877334676,0.0,0.0,4.4334000476247716E-5,0.0,0.0,0.0,0.0,0.0,0.0,4.479105202754924E-5,0.010269491306193918,Djibouti,0000000000000000005b,DJI
0.0,1.3324845951923486E-5,0.04344250434167897,0.6457454117529349,0.005290898919822532,0.0,42777.23,0.0,0.042057421670360605,0.0,0.0,0.0,0.1330195994457799,2.6182153449393523E-5,0.014583225702084965,0.029222789787931566,6.311769135121652E-4,0.0,0.0,0.025401364230456247,0.0012415483658011516,0.0,0.006756398205306888,0.052568153664928736,Denmark,0000000000000000005c,DNK
0.0,3.5281477245212284E-4,0.02105384256611591,0.04990158980537665,0.12906832396162604,0.08417425353406605,48155.58,0.0,0.0,0.042108308112995416,0.2124663434642465,0.0,0.042275266957640216,0.0,0.02144839704972923,0.3703275923579365,0.0037804549337792214,0.0,0.002053759917334606,0.0014218497627896912,0.0,0.0,0.008214001368065757,0.011353201435846064,Dominican Republic,0000000000000000005d,DOM
0.0,0.9117366523566075,0.0015913664848942037,0.03263396436215361,0.018781267797678265,0.019156118335684494,2317963.86,0.0,0.0,0.0,1.380521955161113E-6,0.0,0.0034331208252746446,0.0,8.05655356507586E-4,0.009920629219818811,0.0014838842224226914,0.0,1.4242241033041818E-4,1.2485095431988316E-5,9.462615176407453E-5,0.0,3.2174789817473685E-5,1.742520696591016E-4,Algeria,0000000000000000005e,DZA
5.347051436345561E-4,4.0612385154252886E-4,0.005785958731467384,0.05511195984690212,0.1429070586981575,0.019247909517057602,250736.31999999998,0.0,0.0,0.00933135654220338,0.656807677483661,0.0,0.01522499811754436,0.0,0.0,0.025889707562111466,0.055424080563996475,0.0,0.0,0.0,0.0,8.85511919453871E-4,0.0063211025829843885,0.006121849439283468,Ecuador,0000000000000000005f,ECU
0.0,0.9348129713379063,0.00445515622241241,0.04015956791834286,8.684337376845793E-4,8.096537479573402E-4,997278.1600000001,0.0,0.0,0.0,0.0,0.0,0.010651832584000435,0.0,3.11347437910402E-5,0.0013262297852787628,1.9026787872302345E-4,0.0,0.0,0.0,3.6228608475693475E-5,1.6755606078849656E-5,5.696906066808882E-4,0.006072077222667745,Egypt,00000000000000000060,EGY
0.0,0.4873663914566319,6.198743936963619E-4,0.05091227754544831,0.16904504551935357,0.27296387735205824,119282.23,0.0,0.0,0.0,0.0,0.0,0.014796420221184665,0.0,0.0,0.003889347139133801,4.0156861587849256E-5,0.0,1.6012443764674755E-5,8.0481392743915E-6,0.0,0.0,1.4394432431385633E-4,1.9860460355243192E-4,Eritrea,00000000000000000061,ERI
0.0,0.9757562946255945,0.0,1.8822110270884292E-5,0.021746156126922656,0.0023248408730191152,96694.79000000001,0.0,0.0,0.0,0.0,0.0,1.5388626419272433E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western Sahara,00000000000000000013,ESH
2.926990347462825E-6,2.1279418941044364E-4,0.02116435038854104,0.30801621417254305,0.09518277919764465,0.10997598752871139,502222.36,0.0,0.039285108691695846,0.0,0.0,0.0,0.02436217694488951,0.004769680107432891,6.694245951136067E-5,0.27810956087259836,0.06700918294438345,0.0,4.7371447181284403E-4,0.04566375738427895,2.9070788485004927E-6,7.964599584932858E-6,9.240926668418348E-4,0.004769859310923552,Spain,00000000000000000062,ESP
0.0,1.7216852186271572E-4,0.008655218318193401,0.26838878473203287,0.010316454250860958,0.0,44665.539999999986,0.0,0.10844736232899012,0.0,0.0,0.0,0.03541925161992893,2.37319418952508E-5,0.2969295792684921,0.038307384171332094,0.01373743606368579,0.0,5.910596849383218E-5,0.14800515117470878,0.0012654050527543162,0.0,0.020202823026431567,0.05007014356033758,Estonia,00000000000000000063,EST
0.0,0.060515294583620274,0.0013194832176100604,0.22356304251659126,0.077398858532526,0.3966325100551883,1132405.4599999997,0.0,0.0,2.2642066738180514E-5,0.028694042149885086,0.0,0.0,0.0,0.0,0.15876880353438075,0.010229498540213683,0.0,0.01433230461463865,0.020519328827679803,0.0,0.0,0.0018913190333787336,0.0061128723275495345,Ethiopia,00000000000000000064,ETH
0.0,3.187542388116251E-4,0.004842321701792486,0.05917957558333153,0.04731944475578511,0.012881269613546378,341266.05000000005,0.0,0.6095710956305205,0.0,0.0,0.0,0.017713247479495833,0.0015589010392331728,0.0729629273114041,0.05563096592819589,0.0100989242850263,0.0,0.0,9.461239991496369E-4,1.5873246108131763E-4,0.0,0.017383328930610002,0.08943438704201603,Finland,00000000000000000065,FIN
0.0,9.825351786378236E-4,0.00651369111059054,0.018757630807752515,0.02049516670260677,0.005811437019753611,19337.73,0.0,0.0,0.06244528184021599,0.6037378740938052,0.0,0.23267984401478353,0.0,0.0,0.029951809235106708,3.92496947676899E-4,0.0,0.0,0.0,0.0,0.00436762743093424,0.002289306966226129,0.011575298651910024,Fiji,00000000000000000066,FJI
0.0,0.0015083149757533327,7.575174442827591E-5,0.0,0.6174378072069231,5.980722402845332E-4,16369.260000000002,0.0,0.0,0.0,0.0,0.0,0.36307200203307904,0.0,0.0,0.0,4.319071234741216E-4,0.0,3.787587221413796E-5,5.705816878710461E-4,0.0,0.0,3.787587221413796E-4,0.01588892839383087,Falkland Islands,00000000000000000067,FLK
4.633150459577683E-4,0.0014190542172417564,0.0427332542783869,0.40771856277056684,0.10317111880415972,0.01889831480230995,559619.21,0.0,0.0481991852995897,0.0,0.0,0.0,0.030376369674657882,8.371764078649124E-5,0.03399593805938148,0.12326394227960831,0.01987308477133943,0.0,0.003876725389752078,0.1416307885499499,0.018303195846332724,0.0,0.0015629020311865279,0.004430530538792619,France,00000000000000000068,FRA
0.0,0.0,0.0013516810844621619,3.31769181426344E-5,0.054186962324714816,2.137202142991404E-4,269464.45,0.0,0.0,1.8406880759224454E-5,0.855338765466094,0.0,0.03163344923606806,0.0,0.0,0.010796451999512367,0.03438653967155964,0.0,0.0,5.1583798901858856E-5,0.0,7.3850186917049726E-6,0.006530508940975331,0.005451368445819105,Gabon,00000000000000000069,GAB
0.0,5.3131350981823754E-5,0.05392227995588978,0.29379092549332236,0.44207564504080654,0.0014499497672682794,249946.59,0.0,0.027067982803846216,0.0,0.0,0.0,0.09414039215337965,0.0022889290067930113,8.994721632329531E-4,0.061037039953215605,0.00622492989402256,0.0,4.0728701279741405E-4,0.0024898919405141715,0.005850409881567098,0.0,4.8638391105875855E-4,0.007815349671303777,United Kingdom,0000000000000000006a,GBR
0.005339404716998078,0.008530966200622204,0.01666414609795683,0.16771197837989435,0.2885951219173011,0.0023518064944915433,69032.04,0.0,0.04479586580376301,0.0,0.0,0.0,0.016538697103547863,2.6958496373567987E-4,0.008615854319240748,0.05192762664988606,0.027385109870720903,0.0,0.0021462497703964713,0.35395940783439117,0.0,0.0,8.57862522967596E-4,0.004310317354086596,Georgia,0000000000000000006b,GEO
0.0,1.9891987697937186E-4,0.014536759021404567,0.11273700853585195,0.03051922975660635,0.27965337585062583,243464.86000000002,0.0,0.0,0.003513689819549318,0.12283637154043503,0.0,0.017996067276402843,0.0,0.0,0.3043303661974052,0.040178734623140276,0.0,0.021248774874534252,0.02259636154474202,0.0,0.0,0.00699209734004324,0.022662243742279684,Ghana,0000000000000000006c,GHA
0.0,1.583308910247256E-4,0.0038638915362016087,0.019338534194901613,0.11835227842660419,0.06935343850406067,239561.59000000003,0.0,0.0,0.009395203964041147,0.055083120795783654,0.0,0.01853485777916234,0.0,0.0,0.36991539419987984,0.0040952725351338665,0.0,0.2830434127607852,0.03895862437713825,0.0,0.0,0.009679264526504437,2.2837550877834796E-4,Guinea,0000000000000000006d,GIN
0.0,0.00206720703933895,0.01571505047905741,0.33570872054853695,0.02426330800173075,0.22174003231971276,14028.590000000002,0.0,0.0,0.0,0.0,0.0,0.0908280874984585,0.0,0.0,0.17155394804467158,0.00800650671236382,0.0,0.015452729034065431,0.038038035183863804,0.0,0.0,0.0759370685150824,6.89306623117505E-4,Gambia,0000000000000000006e,GMB
0.0,2.018260557990985E-5,0.0039046429945899562,0.052954456982849764,0.05759175620739536,0.0030348556363105537,36169.759999999995,0.0,0.0,6.181959736531291E-4,0.059039097854119024,0.0,0.14323622827466925,0.0,0.0,0.1978177350361186,0.05442861661233031,0.0,0.2557821782616197,0.11624766102954513,0.0,0.0,0.05016234556159621,0.0051620469696232445,Guinea Bissau,0000000000000000006f,GNB
0.0,0.0,0.0026278204541490325,3.650774978399582E-5,0.0039026415753942193,1.0989201450132074E-4,27117.53,0.0,0.0,0.0,0.8638854644947382,0.0,0.09716998561447154,0.0,0.0,0.0049337089329301006,0.02431748024248521,0.0,0.0,0.0,0.0,0.0,0.002613807378474367,4.0269154307195383E-4,Equatorial Guinea,00000000000000000070,GNQ
0.0,4.469230571082662E-4,0.023674724262338305,0.21777199120548763,0.055946902601230086,0.10436187509186205,131991.4,0.0,0.1587216288333937,0.0,0.0,0.0,0.14455259963906741,0.0027022972708828,0.014013412995089075,0.1303012923569263,0.04304568327936517,0.0,5.564756491710824E-4,0.09303984956595657,4.613936968620683E-5,0.0,8.907398512327319E-4,0.009927464971202669,Greece,00000000000000000071,GRC
0.772307332901773,0.00908825741781334,3.3377767995785157E-6,0.0,0.013413726129826888,0.0029875646393422517,1965380.07,0.06549243678857494,0.0,0.0,0.0,0.0,0.03709802552337879,0.0,0.0,3.5434876471501E-4,7.937396047778179E-7,0.0,0.0,0.0,0.0,0.09194348348103479,2.7170317240471457E-6,0.007307975805412538,Greenland,00000000000000000072,GRL
0.0,0.0,0.009594266210231952,0.3458286980965795,0.0026909119815939795,0.007597234893772938,109442.45,0.0,2.10156114012433E-4,0.0218558703683991,0.411291870750335,0.0,0.001265048434131363,0.0,0.030043643942546976,0.15043321855459194,0.002581996291201449,0.0,6.679309536656023E-4,8.513150061973211E-4,0.0,0.0,0.004969187001935721,0.010118651400804717,Guatemala,00000000000000000073,GTM
0.0,3.4814031531666176E-5,7.642676282372506E-4,0.0,0.005692973297637815,1.159295528108345E-4,85310.43000000001,0.0,0.0,0.0,0.9644648374178866,0.0,0.016476062774504828,0.0,0.0,4.6383543020472406E-4,0.0028830003552906716,0.0,0.0,0.0,0.0,0.0,0.0022231748216484195,0.006881104690247135,French Guiana,00000000000000000074,GUF
0.0,3.460540118813784E-5,3.9505449731031184E-4,2.505316648000723E-4,0.08659253293614341,6.310480803440176E-4,209793.84,0.0,0.0,4.718918343836979E-6,0.8919174175943393,0.0,0.002560561358712916,0.0,0.0,0.0022674640971345967,0.006044886732613312,0.0,0.0,0.0,0.0,0.0,0.005441198845495178,0.003859979873574934,Guyana,00000000000000000075,GUY
