Class_70,Class_60,Class_50,Class_40,Class_30,Class_20,Class_sum,Class_100,Class_111,Class_122,Class_112,Class_123,Class_200,Class_121,Class_115,Class_126,Class_116,Class_113,Class_124,Class_114,Class_125,Class_0,Class_90,Class_80,name,system:index,id
0.0,0.47974668312848134,4.445287108876392E-4,0.00691420100233939,0.0711663354895922,0.42086317037231674,167458.24999999997,0.0,0.0,0.0,0.0,0.0,0.017288368891947698,0.0,0.0,0.0016592195368099218,0.0019174928676252145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somaliland,0000000000000000001b,-99
0.0,0.0011160360093514297,0.04298589880568279,0.4603304736012525,0.18239519311125452,0.09859993018163354,3781.24,0.0,0.05085897747828755,0.0,0.0,0.0,0.1296955496080651,0.01807872549745586,0.0,0.009761348129185134,0.001938517523352128,0.0,0.0,0.0,0.0,0.0,0.0,0.004239350054479484,Northern Cyprus,00000000000000000057,-99
0.007141378293507278,0.5546411247647431,0.0014005365841431492,0.060584689836781114,0.3563558607150146,0.004964135357301554,652292.8500000002,0.0,0.001409826889870094,0.0,0.0,0.0,0.0,1.50392572906479E-5,0.0,0.011706735709275363,0.0010594014636217456,0.0,0.0,1.2417735377599183E-6,0.0,0.0,2.8254180618413944E-5,6.91775174294797E-4,Afghanistan,00000000000000000031,AFG
0.0,0.013987053907792552,0.00109532896819351,0.04032542098830826,0.18972786174531495,0.1314870324829607,1245050.6099999999,0.0,0.0,4.018310548837851E-5,0.026030869540315315,0.0,0.012952485521853607,0.0,0.0,0.1237340705371005,0.005574664952776498,0.0,0.1559532266724483,0.29099884542042836,0.0,0.0,0.0076577529647569925,4.3520319226220057E-4,Angola,00000000000000000032,AGO
0.0,4.223015637281348E-4,0.017176291033803658,0.157575059556644,0.13768613766492158,0.152855654361998,29694.42,0.0,0.03652639115362415,0.0,0.0,0.0,0.04603423808244108,1.771376575127583E-4,0.018303438827901,0.2046859308920666,0.05249908905444188,0.0,0.0020451653879752494,0.15275630909780358,1.512068597399781E-4,0.0,0.0011675594269899869,0.019938089378408467,Albania,00000000000000000033,ALB
0.0,0.9269482927241305,0.018343458404904815,0.0030525781915467197,1.5856413119413784E-4,9.85246788389107E-4,80030.71,0.0,0.0,0.0,0.0,0.0,0.04540344575226185,0.0,0.0,0.0036899585171742194,2.2866222228941864E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013955892681696812,United Arab Emirates,00000000000000000034,ARE
0.0014377876543209878,0.19069124309764315,0.002967175757575758,0.15270561975308644,0.2168684462401796,0.26479265903479243,2784374.9999999995,0.0,0.0,7.397890011223346E-4,0.020418255443322115,0.0,0.006130830078563412,0.0,2.2116273849607185E-5,0.03250678159371494,0.030181221997755334,0.0,4.022087542087543E-4,0.04970442199775534,0.0,6.392817059483727E-7,0.020374676543209878,0.010056127497194166,Argentina,00000000000000000035,ARG
0.0,0.0024512679140516547,0.024538165902762064,0.14007454703389946,0.6515184524158657,8.66899050076949E-4,28642.320000000003,0.0,9.583720871772955E-4,0.0,0.0,0.0,0.0,1.6269631789603633E-4,2.370618022562418E-4,0.020624027662563646,0.017598085629935003,0.0,0.0016419759293241608,0.09316144781567973,0.0,0.0,0.0,0.046167000438511956,Armenia,00000000000000000036,ARM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,French Southern and Antarctic Lands,00000000000000000037,ATF
0.0,0.012238285844884489,0.0014978936121896106,0.04940928556879367,0.510000491442987,0.17360468003788002,7687361.709999999,0.0,0.0,6.744472545444984E-4,0.043971850519311656,0.0,0.008478388614811259,0.0,0.0,0.02867980047214404,9.534363383038992E-4,0.0,0.11044697544224182,0.05818457448387713,5.728883544364925E-6,3.3700768842838806E-5,2.6166974781260813E-4,0.0015587909678312771,Australia,00000000000000000038,AUS
