Class_70,Class_60,Class_50,Class_40,Class_30,Class_20,Class_sum,Class_100,Class_111,Class_122,Class_112,Class_123,Class_200,Class_121,Class_115,Class_126,Class_116,Class_113,Class_124,Class_114,Class_125,Class_0,Class_90,Class_80,name,system:index,id
0.0,0.4490864975701701,4.445287639789337E-4,0.006966871678985261,0.10358165137658507,0.41907292343887786,167458.23,0.0,0.0,0.0,0.0,0.0,0.01728837095674545,0.0,0.0,0.0016416631180205356,0.0019174930966366955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somaliland,0000000000000000001b,-99
0.0,0.001116038960867231,0.04344089092702639,0.46439650589887416,0.17902904610404552,0.09601902026589232,3781.23,0.0,0.05132192434736845,0.0,0.0,0.0,0.12969589260637412,0.018509849969454383,0.0,0.009975589953533637,0.0022558797005207297,0.0,0.0,0.0,0.0,0.0,0.0,0.0042393612660430605,Northern Cyprus,00000000000000000057,-99
0.007617115650081334,0.5501958905451115,0.0014731267018046677,0.06415155499790554,0.3563130173251633,0.004941522890240524,652292.8400000001,0.0,0.0014085851379267015,0.0,0.0,0.0,0.0,1.5039257521207805E-5,0.0,0.011696740378140589,0.00105575281188124,0.0,0.0,1.2417735567969747E-6,0.0,0.0,1.3030957077499116E-4,0.0010001029598914499,Afghanistan,00000000000000000031,AFG
0.0,0.013825397939650002,0.001106276323227345,0.040335380746774466,0.18394192171788037,0.13140800060656166,1245050.6,0.0,0.0,4.018310581112125E-5,0.026019440495028877,0.0,0.012951561968646092,0.0,0.0,0.12366311859132471,0.005448734372723486,0.0,0.15593416042689348,0.29095700206883157,0.0,0.0,0.013910559137114586,4.5826249953214744E-4,Angola,00000000000000000032,AGO
0.0,4.223015637281348E-4,0.017328844947973394,0.1569234219762501,0.13728740955371413,0.15250070551975758,29694.42,0.0,0.03576227452834573,0.0,0.0,0.0,0.046084752623556886,1.771376575127583E-4,0.01832970638928122,0.20459399442723583,0.05273145594357458,0.0,0.0020451653879752494,0.15267986375891499,1.512068597399781E-4,0.0,0.002309524819814632,0.020672234042624846,Albania,00000000000000000033,ALB
0.0,0.9258867095035507,0.019020571100697332,0.0036179856934936984,1.3607274806474315E-4,8.721650886059753E-4,80030.72,0.0,0.0,0.0,0.0,0.0,0.04542643125039985,0.0,0.0,0.0035310190886699505,2.2866219371761243E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0014861793071460558,United Arab Emirates,00000000000000000034,ARE
0.001526604702839203,0.18350308644846267,0.0029915546361998324,0.1530992473851457,0.20978711050209034,0.26834130626556185,2784375.02,0.0,0.0,7.367254717002885E-4,0.02037323262582639,0.0,0.006129450909956806,0.0,2.2116273690747305E-5,0.03171031537267562,0.029869496530679263,0.0,3.987896716585254E-4,0.049400306715867606,0.0,3.196408506782251E-7,0.03139846082946111,0.010711876017333326,Argentina,00000000000000000035,ARG
0.0,0.0023981995871842775,0.027060657097609405,0.1395431654977669,0.6491251407008928,8.668990500769488E-4,28642.320000000007,0.0,9.583720871772954E-4,0.0,0.0,0.0,0.0,1.626963178960363E-4,2.3706180225624174E-4,0.020650212692267942,0.017544668169338234,0.0,0.0016419759293241605,0.09316144781567971,0.0,0.0,1.061366537347533E-4,0.04654336659879506,Armenia,00000000000000000036,ARM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,French Southern and Antarctic Lands,00000000000000000037,ATF
0.0,0.012711279085515125,0.0015187720385265598,0.04771013961786135,0.525177372621871,0.15709620766250665,7687361.7,0.0,0.0,7.052029306751625E-4,0.04400114411163976,0.0,0.008479662144686128,0.0,0.0,0.030303937695555547,9.058972729226465E-4,0.0,0.11010376811071605,0.057274553635221825,5.165621386073196E-6,2.8896780022722228E-5,0.0022139832447327147,0.0017640174261606553,Australia,00000000000000000038,AUS
0.005092703541538678,0.009455409813368223,0.03689700738729969,0.23448732295274313,0.16344581277632733,4.954014638261141E-4,85082.51000000001,0.0,0.3192539806359732,0.0,0.0,0.0,0.0,0.0016771954659071527,0.10561571349975452,0.05189938566692495,0.004020802865359755,0.0,4.849410295958593E-4,0.046666935425388835,0.011250725912999039,0.0,0.0016005639701978701,0.00765609759279551,Austria,00000000000000000039,AUT
6.562218389750122E-5,0.01586838779681967,0.02838214321613665,0.4270808048308462,0.329980712784211,0.005722737274673392,91127.72,0.0,7.31939743472129E-4,0.0,0.0,0.0,0.0,8.339943104030256E-6,7.516922402974637E-5,0.03292664405517882,0.020011912950307548,0.0,1.334390896644841E-4,0.09925026106216638,2.4580884938194438E-5,0.0,0.0035377819175109394,0.03619952304304332,Azerbaijan,0000000000000000003a,AZE
0.0,0.0,0.006248163453846332,0.6568053110532733,0.023947990156303178,0.06634243091442181,26238.11,0.0,0.0,0.0,0.007819923005124988,0.0,0.0,0.0,0.0,0.13489005115078792,0.010410429714640268,0.0,0.009331464804439039,0.0035364589903769746,0.0,0.0,0.005310595923258192,0.07535718083352802,Burundi,0000000000000000003b,BDI
